engine,run_label,case_id,repeats,successful_requests,failed_requests,median_request_throughput,median_output_throughput,median_total_token_throughput,median_p50_ttft_ms,median_p95_ttft_ms,median_p50_tpot_ms,median_p95_tpot_ms,median_p50_e2el_ms,median_p95_e2el_ms
vllm,ling3-flash-h20-vllm-bf16-tp4-mtp,decode-128-1k-c1,3,12,0,0.31507361877078527,322.6353856212841,362.9648088239446,61.964582186192274,62.870492646470666,2.9805841528421824,3.7818546181604744,3110.5489735491574,3929.625881160609
vllm,ling3-flash-h20-vllm-bf16-tp4-mtp,decode-128-1k-c8,3,72,0,1.3896632714480892,1423.0151899628434,1600.8920887081988,88.43853999860585,279.96204742230475,4.717821625852457,6.085019908801726,4916.191176511347,6381.60013812594
vllm,ling3-flash-h20-vllm-bf16-tp4-mtp,rag-4k-128-c4,3,192,0,2.1768918533518073,278.64215722903134,9195.191188558036,355.04578053951263,669.4174034055322,11.806653742861794,13.279170878084857,1904.5623908750713,2236.7720438633105
vllm,ling3-flash-h20-vllm-bf16-tp4-mtp,rag-4k-128-c8,3,384,0,2.7791623361335387,355.73277902509295,11739.18170782807,407.83634362742305,843.692749296315,19.7366067010352,22.525774405748532,2980.2087815478444,3398.1074928073213
vllm,ling3-flash-h20-vllm-bf16-tp4-mtp,short-128-64-c1,3,96,0,3.6623218088825173,234.3885957684811,703.1657873054434,63.2991420570761,64.87234730739146,3.3663397558802175,4.156004632305768,276.6926020849496,324.71536544617265
vllm,ling3-flash-h20-vllm-bf16-tp4-mtp,short-128-64-c16,3,768,0,14.326257945799851,916.8805085311905,2750.6415255935713,153.37375341914594,250.404953956604,15.414674341353397,19.97227567647185,1127.119561424479,1414.4443435361609
vllm,ling3-flash-h20-vllm-bf16-tp4-mtp,short-128-64-c4,3,192,0,7.485074881873618,479.04479243991153,1437.1343773197345,88.67905754595995,150.52041136659682,7.158123736550648,9.087493415138432,546.2595506105572,668.5439822496846
vllm,ling3-flash-h20-vllm-bf16-tp4-mtp,short-128-64-c8,3,384,0,10.59619467847458,678.1564594223731,2034.4693782671193,92.0491125434637,215.51484661176798,10.167579443770506,13.24634572993668,760.4661888908595,976.6713561257346
